故城|131126|131100|故城
景县|131127|131100|景县
阜城|131128|131100|阜城
冀州|131181|131100|冀州
深州|131182|131100|深州
其它|131183|131100|其它
山西|140000|100000|山西
太原|140100|140000|太原
小店|140105|140100|小店
迎泽|140106|140100|迎泽
杏花岭|140107|140100|杏花岭
尖草坪|140108|140100|尖草坪
万柏林|140109|140100|万柏林
晋源|140110|140100|晋源
清徐|140121|140100|清徐
阳曲|140122|140100|阳曲
娄烦|140123|140100|娄烦
古交|140181|140100|古交
其它|140182|140100|其它
大同|140200|140000|大同
城区|140202|140200|城区
矿区|140203|140200|矿区
南郊|140211|140200|南郊
新荣|140212|140200|新荣
阳高|140221|140200|阳高
天镇|140222|140200|天镇
广灵|140223|140200|广灵
灵丘|140224|140200|灵丘
浑源|140225|140200|浑源
左云|140226|140200|左云
大同|140227|140200|大同
其它|140228|140200|其它
阳泉|140300|140000|阳泉
城区|140302|140300|城区
矿区|140303|140300|矿区
郊区|140311|140300|郊区
平定|140321|140300|平定
盂县|140322|140300|盂县
其它|140323|140300|其它
长治|140400|140000|长治
长治|140421|140400|长治
襄垣|140423|140400|襄垣
屯留|140424|140400|屯留
平顺|140425|140400|平顺
黎城|140426|140400|黎城
壶关|140427|140400|壶关
长子|140428|140400|长子
武乡|140429|140400|武乡
沁县|140430|140400|沁县
沁源|140431|140400|沁源
潞城|140481|140400|潞城
城区|140482|140400|城区
郊区|140483|140400|郊区
高新区|140484|140400|高新区
其它|140485|140400|其它
晋城|140500|140000|晋城
城区|140502|140500|城区
沁水|140521|140500|沁水
阳城|140522|140500|阳城
陵川|140524|140500|陵川
泽州|140525|140500|泽州
高平|140581|140500|高平
其它|140582|140500|其它
朔州|140600|140000|朔州
朔城|140602|140600|朔城
平鲁|140603|140600|平鲁
山阴|140621|140600|山阴
应县|140622|140600|应县
右玉|140623|140600|右玉
怀仁|140624|140600|怀仁
其它|140625|140600|其它
晋中|140700|140000|晋中
榆次|140702|140700|榆次
榆社|140721|140700|榆社
左权|140722|140700|左权
和顺|140723|140700|和顺
昔阳|140724|140700|昔阳
寿阳|140725|140700|寿阳
太谷|140726|140700|太谷
祁县|140727|140700|祁县
平遥|140728|140700|平遥
灵石|140729|140700|灵石
介休|140781|140700|介休
其它|140782|140700|其它
运城|140800|140000|运城
盐湖|140802|140800|盐湖
临猗|140821|140800|临猗
万荣|140822|140800|万荣
闻喜|140823|140800|闻喜
稷山|140824|140800|稷山
新绛|140825|140800|新绛
绛县|140826|140800|绛县
垣曲|140827|140800|垣曲
夏县|140828|140800|夏县
平陆|140829|140800|平陆
芮城|140830|140800|芮城
永济|140881|140800|永济
河津|140882|140800|河津
其它|140883|140800|其它
忻州|140900|140000|忻州
忻府|140902|140900|忻府
定襄|140921|140900|定襄
五台|140922|140900|五台
代县|140923|140900|代县
繁峙|140924|140900|繁峙
宁武|140925|140900|宁武
静乐|140926|140900|静乐
神池|140927|140900|神池
五寨|140928|140900|五寨
岢岚|140929|140900|岢岚
河曲|140930|140900|河曲
保德|140931|140900|保德
偏关|140932|140900|偏关
原平|140981|140900|原平
其它|140982|140900|其它
临汾|141000|140000|临汾
尧都|141002|141000|尧都
曲沃|141021|141000|曲沃
翼城|141022|141000|翼城
襄汾|141023|141000|襄汾
洪洞|141024|141000|洪洞
古县|141025|141000|古县
安泽|141026|141000|安泽
浮山|141027|141000|浮山
吉县|141028|141000|吉县
乡宁|141029|141000|乡宁
大宁|141030|141000|大宁
隰县|141031|141000|隰县
永和|141032|141000|永和
蒲县|141033|141000|蒲县
汾西|141034|141000|汾西
侯马|141081|141000|侯马
霍州|141082|141000|霍州
其它|141083|141000|其它
吕梁|141100|140000|吕梁
离石|141102|141100|离石
文水|141121|141100|文水
交城|141122|141100|交城
兴县|141123|141100|兴县
临县|141124|141100|临县
柳林|141125|141100|柳林
石楼|141126|141100|石楼
岚县|141127|141100|岚县
方山|141128|141100|方山
中阳|141129|141100|中阳
交口|141130|141100|交口
孝义|141181|141100|孝义
汾阳|141182|141100|汾阳
其它|141183|141100|其它
内蒙古|150000|100000|内蒙古
呼和浩特|150100|150000|呼和浩特
新城|150102|150100|新城
回民|150103|150100|回民
玉泉|150104|150100|玉泉
赛罕|150105|150100|赛罕
土默特左旗|150121|150100|土默特左旗
托克托|150122|150100|托克托
和林格尔|150123|150100|和林格尔
清水河|150124|150100|清水河
武川|150125|150100|武川
其它|150126|150100|其它
包头|150200|150000|包头
东河|150202|150200|东河
昆都仑|150203|150200|昆都仑
青山|150204|150200|青山
石拐|150205|150200|石拐
白云鄂博矿区|150206|150200|白云鄂博矿区
九原|150207|150200|九原
土默特右旗|150221|150200|土默特右旗
固阳|150222|150200|固阳
达尔罕茂明安联合旗|150223|150200|达尔罕茂明安联合旗
其它|150224|150200|其它
乌海|150300|150000|乌海
海勃湾|150302|150300|海勃湾
海南|150303|150300|海南
乌达|150304|150300|乌达
其它|150305|150300|其它
赤峰|150400|150000|赤峰
红山|150402|150400|红山
元宝山|150403|150400|元宝山
松山|150404|150400|松山
阿鲁科尔沁|150421|150400|阿鲁科尔沁
巴林左|150422|150400|巴林左
巴林右|150423|150400|巴林右
林西|150424|150400|林西
克什克腾|150425|150400|克什克腾
翁牛特|150426|150400|翁牛特
喀喇沁|150428|150400|喀喇沁
宁城|150429|150400|宁城
敖汉|150430|150400|敖汉
其它|150431|150400|其它
通辽|150500|150000|通辽
科尔沁|150502|150500|科尔沁
科尔沁左翼中|150521|150500|科尔沁左翼中
科尔沁左翼后|150522|150500|科尔沁左翼后
开鲁|150523|150500|开鲁
库伦|150524|150500|库伦
奈曼|150525|150500|奈曼
扎鲁特|150526|150500|扎鲁特
霍林郭勒|150581|150500|霍林郭勒
其它|150582|150500|其它
鄂尔多斯|150600|150000|鄂尔多斯
东胜|150602|150600|东胜
康巴什|150603|150600|康巴什
达拉特|150621|150600|达拉特
准格尔|150622|150600|准格尔
鄂托克前|150623|150600|鄂托克前
鄂托克|150624|150600|鄂托克
杭锦|150625|150600|杭锦
乌审|150626|150600|乌审
伊金霍洛|150627|150600|伊金霍洛
其它|150628|150600|其它
呼伦贝尔|150700|150000|呼伦贝尔
海拉尔|150702|150700|海拉尔
扎赉诺尔|150703|150700|扎赉诺尔
阿荣|150721|150700|阿荣
莫力达瓦|150722|150700|莫力达瓦
鄂伦春|150723|150700|鄂伦春
鄂温克族|150724|150700|鄂温克族
陈巴尔虎|150725|150700|陈巴尔虎
新巴尔虎左|150726|150700|新巴尔虎左
新巴尔虎右|150727|150700|新巴尔虎右
满洲里|150781|150700|满洲里
牙克石|150782|150700|牙克石
扎兰屯|150783|150700|扎兰屯
额尔古纳|150784|150700|额尔古纳
根河|150785|150700|根河
其它|150786|150700|其它
巴彦淖尔|150800|150000|巴彦淖尔
临河|150802|150800|临河
五原|150821|150800|五原
磴口|150822|150800|磴口
乌拉特前|150823|150800|乌拉特前
乌拉特中|150824|150800|乌拉特中
乌拉特后|150825|150800|乌拉特后
杭锦后|150826|150800|杭锦后
其它|150827|150800|其它
乌兰察布|150900|150000|乌兰察布
集宁|150902|150900|集宁
卓资|150921|150900|卓资
化德|150922|150900|化德
商都|150923|150900|商都
兴和|150924|150900|兴和
凉城|150925|150900|凉城
察哈尔右翼前|150926|150900|察哈尔右翼前
察哈尔右翼中|150927|150900|察哈尔右翼中
察哈尔右翼后|150928|150900|察哈尔右翼后
四子王|150929|150900|四子王
丰镇|150981|150900|丰镇
其它|150982|150900|其它
兴安盟|152200|150000|兴安盟
乌兰浩特|152201|152200|乌兰浩特
阿尔山|152202|152200|阿尔山
科尔沁右翼前|152221|152200|科尔沁右翼前
科尔沁右翼中|152222|152200|科尔沁右翼中
扎赉特|152223|152200|扎赉特
突泉|152224|152200|突泉
其它|152225|152200|其它
锡林郭勒盟|152500|150000|锡林郭勒盟
二连浩特|152501|152500|二连浩特
锡林浩特|152502|152500|锡林浩特
阿巴嘎|152522|152500|阿巴嘎
苏尼特左|152523|152500|苏尼特左
苏尼特右|152524|152500|苏尼特右
东乌珠穆沁|152525|152500|东乌珠穆沁
西乌珠穆沁|152526|152500|西乌珠穆沁
太仆寺|152527|152500|太仆寺
镶黄|152528|152500|镶黄
正镶白|152529|152500|正镶白
正蓝|152530|152500|正蓝
多伦|152531|152500|多伦
其它|152532|152500|其它
阿拉善盟|152900|150000|阿拉善盟
阿拉善左|152921|152900|阿拉善左
阿拉善右|152922|152900|阿拉善右
额济纳|152923|152900|额济纳
其它|152924|152900|其它
垦丁|204152|710000|垦丁
板桥|204155|710000|板桥
马祖|204157|710000|马祖
新营|204158|710000|新营
大溪|204161|710000|大溪
嘉明湖|204166|710000|嘉明湖
辽宁|210000|100000|辽宁
沈阳|210100|210000|沈阳
和平|210102|210100|和平
沈河|210103|210100|沈河
大东|210104|210100|大东
皇姑|210105|210100|皇姑
铁西|210106|210100|铁西
苏家屯|210111|210100|苏家屯
浑南|210112|210100|浑南
新城子|210113|210100|新城子
于洪|210114|210100|于洪
辽中|210122|210100|辽中
康平|210123|210100|康平
法库|210124|210100|法库
新民|210181|210100|新民
浑南新区|210182|210100|浑南新区
张士开发区|210183|210100|张士开发区
沈北新区|210184|210100|沈北新区
其它|210185|210100|其它
大连|210200|210000|大连
中山|210202|210200|中山
西岗|210203|210200|西岗
沙河口|210204|210200|沙河口
甘井子|210211|210200|甘井子
旅顺口|210212|210200|旅顺口
金州|210213|210200|金州
长海|210224|210200|长海
开发区|210251|210200|开发区
瓦房店|210281|210200|瓦房店
普兰店|210282|210200|普兰店
庄河|210283|210200|庄河
岭前|210297|210200|岭前
其它|210298|210200|其它
鞍山|210300|210000|鞍山
铁东|210302|210300|铁东
铁西|210303|210300|铁西
立山|210304|210300|立山
千山|210311|210300|千山
台安|210321|210300|台安
岫岩|210323|210300|岫岩
高新区|210351|210300|高新区
海城|210381|210300|海城
其它|210382|210300|其它
抚顺|210400|210000|抚顺
新抚|210402|210400|新抚
东洲|210403|210400|东洲
望花|210404|210400|望花
顺城|210411|210400|顺城
抚顺|210421|210400|抚顺
新宾|210422|210400|新宾
清原|210423|210400|清原
其它|210424|210400|其它
本溪|210500|210000|本溪
平山|210502|210500|平山
溪湖|210503|210500|溪湖
明山|210504|210500|明山
南芬|210505|210500|南芬
本溪|210521|210500|本溪
桓仁|210522|210500|桓仁
其它|210523|210500|其它
丹东|210600|210000|丹东
元宝|210602|210600|元宝
振兴|210603|210600|振兴
振安|210604|210600|振安
宽甸|210624|210600|宽甸
东港|210681|210600|东港
凤城|210682|210600|凤城
其它|210683|210600|其它
锦州|210700|210000|锦州
古塔|210702|210700|古塔
凌河|210703|210700|凌河
太和|210711|210700|太和
黑山|210726|210700|黑山
义县|210727|210700|义县
凌海|210781|210700|凌海
北镇|210782|210700|北镇
其它|210783|210700|其它
营口|210800|210000|营口
站前|210802|210800|站前
西市|210803|210800|西市
鲅鱼圈|210804|210800|鲅鱼圈
老边|210811|210800|老边
盖州|210881|210800|盖州
大石桥|210882|210800|大石桥
其它|210883|210800|其它
阜新|210900|210000|阜新
海州|210902|210900|海州
新邱|210903|210900|新邱
太平|210904|210900|太平
清河门|210905|210900|清河门
细河|210911|210900|细河
阜新|210921|210900|阜新
彰武|210922|210900|彰武
其它|210923|210900|其它
辽阳|211000|210000|辽阳
白塔|211002|211000|白塔
文圣|211003|211000|文圣
宏伟|211004|211000|宏伟
弓长岭|211005|211000|弓长岭
太子河|211011|211000|太子河
辽阳|211021|211000|辽阳
灯塔|211081|211000|灯塔
其它|211082|211000|其它
盘锦|211100|210000|盘锦
双台子|211102|211100|双台子
兴隆台|211103|211100|兴隆台
大洼|211121|211100|大洼
盘山|211122|211100|盘山
其它|211123|211100|其它
铁岭|211200|210000|铁岭
银州|211202|211200|银州
清河|211204|211200|清河
铁岭|211221|211200|铁岭
西丰|211223|211200|西丰
昌图|211224|211200|昌图
调兵山|211281|211200|调兵山
开原|211282|211200|开原
其它|211283|211200|其它
朝阳|211300|210000|朝阳
双塔|211302|211300|双塔
龙城|211303|211300|龙城
朝阳|211321|211300|朝阳
建平|211322|211300|建平
喀喇沁|211324|211300|喀喇沁
北票|211381|211300|北票
凌源|211382|211300|凌源
其它|211383|211300|其它
葫芦岛|211400|210000|葫芦岛
连山|211402|211400|连山
龙港|211403|211400|龙港
南票|211404|211400|南票
绥中|211421|211400|绥中
建昌|211422|211400|建昌
兴城|211481|211400|兴城
其它|211482|211400|其它
吉林|220000|100000|吉林
长春|220100|220000|长春
南关|220102|220100|南关
宽城|220103|220100|宽城
朝阳|220104|220100|朝阳
二道|220105|220100|二道
绿园|220106|220100|绿园
双阳|220112|220100|双阳
农安|220122|220100|农安
九台|220181|220100|九台
榆树|220182|220100|榆树
德惠|220183|220100|德惠
高新技术产业开发区|220184|220100|高新技术产业开发区
汽车产业开发区|220185|220100|汽车产业开发区
经济技术开发区|220186|220100|经济技术开发区
净月旅游开发区|220187|220100|净月旅游开发区
其它|220188|220100|其它
吉林|220200|220000|吉林
昌邑|220202|220200|昌邑
龙潭|220203|220200|龙潭
船营|220204|220200|船营
丰满|220211|220200|丰满
永吉|220221|220200|永吉
蛟河|220281|220200|蛟河
桦甸|220282|220200|桦甸
舒兰|220283|220200|舒兰
磐石|220284|220200|磐石
其它|220285|220200|其它
四平|220300|220000|四平
铁西|220302|220300|铁西
铁东|220303|220300|铁东
梨树|220322|220300|梨树
伊通|220323|220300|伊通
公主岭|220381|220300|公主岭
双辽|220382|220300|双辽
其它|220383|220300|其它
辽源|220400|220000|辽源
龙山|220402|220400|龙山
西安|220403|220400|西安
东丰|220421|220400|东丰
东辽|220422|220400|东辽
其它|220423|220400|其它
通化|220500|220000|通化
东昌|220502|220500|东昌
二道江|220503|220500|二道江
通化|220521|220500|通化
辉南|220523|220500|辉南
柳河|220524|220500|柳河
梅河口|220581|220500|梅河口
集安|220582|220500|集安
其它|220583|220500|其它
白山|220600|220000|白山
浑江|220602|220600|浑江
抚松|220621|220600|抚松
靖宇|220622|220600|靖宇
长白|220623|220600|长白
江源|220625|220600|江源
临江|220681|220600|临江
其它|220682|220600|其它
松原|220700|220000|松原
宁江|220702|220700|宁江
前郭尔罗斯|220721|220700|前郭尔罗斯
长岭|220722|220700|长岭
乾安|220723|220700|乾安
扶余|220724|220700|扶余
其它|220725|220700|其它
白城|220800|220000|白城
洮北|220802|220800|洮北
镇赉|220821|220800|镇赉
通榆|220822|220800|通榆
洮南|220881|220800|洮南
大安|220882|220800|大安
其它|220883|220800|其它
延边|222400|220000|延边
延吉|222401|222400|延吉
图们|222402|222400|图们
敦化|222403|222400|敦化
珲春|222404|222400|珲春
龙井|222405|222400|龙井
和龙|222406|222400|和龙
汪清|222424|222400|汪清
安图|222426|222400|安图
其它|222427|222400|其它
黑龙江|230000|100000|黑龙江
哈尔滨|230100|230000|哈尔滨
道里|230102|230100|道里
南岗|230103|230100|南岗
道外|230104|230100|道外
香坊|230106|230100|香坊
动力|230107|230100|动力
平房|230108|230100|平房
松北|230109|230100|松北
呼兰|230111|230100|呼兰
依兰|230123|230100|依兰
方正|230124|230100|方正
宾县|230125|230100|宾县
巴彦|230126|230100|巴彦
木兰|230127|230100|木兰
通河|230128|230100|通河
延寿|230129|230100|延寿
阿城|230181|230100|阿城
双城|230182|230100|双城
尚志|230183|230100|尚志
五常|230184|230100|五常
阿城|230185|230100|阿城
其它|230186|230100|其它
齐齐哈尔|230200|230000|齐齐哈尔
龙沙|230202|230200|龙沙
建华|230203|230200|建华
铁锋|230204|230200|铁锋
昂昂溪|230205|230200|昂昂溪
富拉尔基|230206|230200|富拉尔基
碾子山|230207|230200|碾子山
梅里斯达斡尔族|230208|230200|梅里斯达斡尔族
龙江|230221|230200|龙江
依安|230223|230200|依安
泰来|230224|230200|泰来
甘南|230225|230200|甘南
富裕|230227|230200|富裕
克山|230229|230200|克山
克东|230230|230200|克东
拜泉|230231|230200|拜泉
讷河|230281|230200|讷河
其它|230282|230200|其它
鸡西|230300|230000|鸡西
鸡冠|230302|230300|鸡冠
恒山|230303|230300|恒山
滴道|230304|230300|滴道
梨树|230305|230300|梨树
城子河|230306|230300|城子河
麻山|230307|230300|麻山
鸡东|230321|230300|鸡东
虎林|230381|230300|虎林
密山|230382|230300|密山
其它|230383|230300|其它
鹤岗|230400|230000|鹤岗
向阳|230402|230400|向阳
工农|230403|230400|工农
南山|230404|230400|南山
兴安|230405|230400|兴安
东山|230406|230400|东山
兴山|230407|230400|兴山
萝北|230421|230400|萝北
绥滨|230422|230400|绥滨
其它|230423|230400|其它
双鸭山|230500|230000|双鸭山
尖山|230502|230500|尖山
岭东|230503|230500|岭东
四方台|230505|230500|四方台
宝山|230506|230500|宝山
集贤|230521|230500|集贤
友谊|230522|230500|友谊
宝清|230523|230500|宝清
饶河|230524|230500|饶河
其它|230525|230500|其它
大庆|230600|230000|大庆
萨尔图|230602|230600|萨尔图
龙凤|230603|230600|龙凤
让胡路|230604|230600|让胡路
红岗|230605|230600|红岗
大同|230606|230600|大同
肇州|230621|230600|肇州
肇源|230622|230600|肇源
林甸|230623|230600|林甸
杜尔伯特|230624|230600|杜尔伯特
其它|230625|230600|其它
伊春|230700|230000|伊春
伊春|230702|230700|伊春
南岔|230703|230700|南岔
友好|230704|230700|友好
西林|230705|230700|西林
翠峦|230706|230700|翠峦
新青|230707|230700|新青
美溪|230708|230700|美溪
金山屯|230709|230700|金山屯
五营|230710|230700|五营
乌马河|230711|230700|乌马河
汤旺河|230712|230700|汤旺河
带岭|230713|230700|带岭
乌伊岭|230714|230700|乌伊岭
红星|230715|230700|红星
上甘岭|230716|230700|上甘岭
嘉荫|230722|230700|嘉荫
铁力|230781|230700|铁力
其它|230782|230700|其它
佳木斯|230800|230000|佳木斯
永红|230802|230800|永红
向阳|230803|230800|向阳
前进|230804|230800|前进
东风|230805|230800|东风
郊区|230811|230800|郊区
桦南|230822|230800|桦南
桦川|230826|230800|桦川
汤原|230828|230800|汤原
抚远|230833|230800|抚远
同江|230881|230800|同江
富锦|230882|230800|富锦
其它|230883|230800|其它
七台河|230900|230000|七台河
新兴|230902|230900|新兴
桃山|230903|230900|桃山
茄子河|230904|230900|茄子河
勃利|230921|230900|勃利
其它|230922|230900|其它
牡丹江|231000|230000|牡丹江
东安|231002|231000|东安
阳明|231003|231000|阳明
爱民|231004|231000|爱民
西安|231005|231000|西安
东宁|231024|231000|东宁
林口|231025|231000|林口
绥芬河|231081|231000|绥芬河
海林|231083|231000|海林
宁安|231084|231000|宁安
穆棱|231085|231000|穆棱
其它|231086|231000|其它
黑河|231100|230000|黑河
爱辉|231102|231100|爱辉
嫩江|231121|231100|嫩江
逊克|231123|231100|逊克
孙吴|231124|231100|孙吴
北安|231181|231100|北安
五大连池|231182|231100|五大连池
其它|231183|231100|其它
绥化|231200|230000|绥化
北林|231202|231200|北林
望奎|231221|231200|望奎
兰西|231222|231200|兰西
青冈|231223|231200|青冈
庆安|231224|231200|庆安
明水|231225|231200|明水
绥棱|231226|231200|绥棱
安达|231281|231200|安达
肇东|231282|231200|肇东
海伦|231283|231200|海伦
其它|231284|231200|其它
大兴安岭|232700|230000|大兴安岭
松岭|232702|232700|松岭
新林|232703|232700|新林
呼中|232704|232700|呼中
呼玛|232721|232700|呼玛
塔河|232722|232700|塔河
漠河|232723|232700|漠河
加格达奇|232724|232700|加格达奇
其它|232725|232700|其它
上海|310100|100000|上海
黄浦|310101|310100|黄浦
卢湾|310103|310100|卢湾
徐汇|310104|310100|徐汇
长宁|310105|310100|长宁
静安|310106|310100|静安
普陀|310107|310100|普陀
闸北|310108|310100|闸北
虹口|310109|310100|虹口
杨浦|310110|310100|杨浦
闵行|310112|310100|闵行
宝山|310113|310100|宝山
嘉定|310114|310100|嘉定
浦东新区|310115|310100|浦东新区
金山|310116|310100|金山
松江|310117|310100|松江
青浦|310118|310100|青浦
南汇|310119|310100|南汇
奉贤|310120|310100|奉贤
川沙|310152|310100|川沙
崇明|310230|310100|崇明
其它|310231|310100|其它
江苏|320000|100000|江苏
南京|320100|320000|南京
玄武|320102|320100|玄武
白下|320103|320100|白下
秦淮|320104|320100|秦淮
建邺|320105|320100|建邺
鼓楼|320106|320100|鼓楼
下关|320107|320100|下关
浦口|320111|320100|浦口
栖霞|320113|320100|栖霞
雨花台|320114|320100|雨花台
江宁|320115|320100|江宁
六合|320116|320100|六合
溧水|320124|320100|溧水
高淳|320125|320100|高淳
其它|320126|320100|其它
无锡|320200|320000|无锡
崇安|320202|320200|崇安
南长|320203|320200|南长
北塘|320204|320200|北塘
锡山|320205|320200|锡山
惠山|320206|320200|惠山
滨湖|320211|320200|滨湖
梁溪|320213|320200|梁溪
新吴|320214|320200|新吴
江阴|320281|320200|江阴
宜兴|320282|320200|宜兴
新区|320296|320200|新区
其它|320297|320200|其它
徐州|320300|320000|徐州
鼓楼|320302|320300|鼓楼
云龙|320303|320300|云龙
九里|320304|320300|九里
贾汪|320305|320300|贾汪
泉山|320311|320300|泉山
丰县|320321|320300|丰县
沛县|320322|320300|沛县
铜山|320323|320300|铜山
睢宁|320324|320300|睢宁
新沂|320381|320300|新沂
邳州|320382|320300|邳州
其它|320383|320300|其它
常州|320400|320000|常州
天宁|320402|320400|天宁
钟楼|320404|320400|钟楼
